SK_ID_CURR,TARGET,AMT_INCOME_TOTAL,AMT_CREDIT_SUM
128974,0,171000,270000
128975,0,135000,4050000
128977,0,180000,562500
128982,1,193500,180000
128993,0,171000,342000
128999,1,67500,67500
129016,0,225000,127611
129019,0,126000,30743.46
129020,0,135000,25920
129032,0,202500,1188000
129037,0,180000,206451
129040,1,180000,188434
129046,0,112500,67500
129052,0,157500,120037.1
129053,0,202500,31455
129057,0,175500,69892.29
129063,1,270000,225000
129079,0,292500,87717.6
129085,1,90000,292500
129087,0,270000,4456679
129089,0,202500,221400
129093,0,135000,90000
129094,0,180000,405000
129098,0,90000,45000
129107,0,157500,0
129110,1,157500,0
129113,0,157500,391500
129117,0,216000,117000
129124,0,193500,160195.8
129129,0,90000,33743.34
129133,0,135000,74970
129138,0,135000,270000
129143,0,270000,1350000
129148,0,135000,92089.44
129151,0,225000,22500
129163,0,54000,283500
129169,0,193500,31477.5
129177,0,135000,360000
129193,0,148500,325404
129201,0,279000,47205
129208,0,202500,149850
129218,0,135000,73080
129219,0,270000,835380
129227,0,270000,360000
129238,1,180000,73156.5
129239,0,121500,114590.2
129246,0,103500,135000
129272,0,450000,927000
129277,0,90000,233910
129292,0,90000,35910
129302,0,112500,143550
129317,0,153000,172980
129324,0,270000,0
129331,0,157500,65700
129351,0,265500,411075
129361,0,315000,41850
129363,0,112500,112500
129366,0,225000,27823.5
129367,0,157500,468000
129378,0,94500,52347.6
129383,0,90000,279000
129385,0,256500,101298.2
129391,0,225000,29758.5
129392,0,157500,0
129394,0,225000,120240
129398,0,121500,60300
129406,0,292500,65250
129410,0,175500,47772
129411,0,225000,513000
129424,0,157500,43461
129425,0,180000,17361.99
129429,0,225000,13500
129433,0,270000,246888
129435,0,90000,67410
129437,0,157500,180208.8
129444,0,405000,23490
129449,0,157500,72823.5
129457,1,112500,765000
129467,0,333000,1350000
129468,0,157500,45000
129469,0,112500,60853.5
129470,0,144000,60408
129471,0,225000,22500
129481,0,90000,80700.3
129482,0,112500,211500
129492,0,189000,0
129497,0,157500,9000
129506,0,90000,28611
129516,0,90000,17545.5
129517,0,135000,225000
129529,0,108000,22949.19
129530,0,360000,38025.18
129534,0,135000,103550.4
129541,0,216000,61924.5
129542,0,135000,225000
129543,0,204025.5,1363500
129546,0,157500,157500
129558,0,31500,109147.5
129559,0,180000,270000
129562,0,135000,147109.5
129571,0,360000,1236105
129582,1,90000,4500
129583,0,225000,16105.5
129584,0,225000,62721
129591,0,157500,3780000
129595,0,139500,0
129599,0,157500,215113.5
129616,0,202500,64632.78
129623,0,103500,48723.3
129627,0,180000,900000
129641,0,225000,45000
129648,1,135000,36751.5
129650,0,225000,150515.9
129654,1,135000,22500
129660,0,135000,0
129662,0,270000,166957.6
129675,0,144000,324000
129677,0,171000,40918.5
129684,0,157500,180000
129686,0,215550,1350000
129690,0,135000,123750
129697,0,171000,57195
129712,0,202500,130493.4
129719,0,153000,243508.5
129722,0,157500,5692500
129724,0,103500,22500
129726,1,58500,27000
129731,0,211500,84550.5
129733,0,112500,112966.2
129734,0,67500,45000
129742,0,135000,106357.5
129743,0,90000,0
129744,0,270000,225000
129745,0,135000,135000
129749,1,180000,0
129752,0,360000,270055.6
129754,0,180000,98253
129762,0,135000,67500
129769,1,189000,20713.5
129770,0,148500,238500
129771,0,135000,225000
129779,0,157500,292500
129789,0,112500,187375.5
129793,0,63000,0
129796,0,247500,90000
129812,0,90000,152820
129815,1,112500,50008.5
129819,0,175500,590850
129824,0,135000,150673.5
129827,0,144000,233851.5
129829,0,67500,139500
129838,0,202500,31410
129843,0,157500,4500
129847,1,180000,12510
129848,0,135000,11533.5
129854,0,292500,203760
129856,0,324000,41625
129858,0,157500,258291
129863,0,225000,1048500
129866,0,180000,1466100
129870,0,441000,225000
129872,0,238500,13500
129875,0,180000,4500
129884,0,360000,46575
129887,0,166500,18000
129889,0,292500,79340.85
129893,0,247500,675000
129895,0,202500,189247.5
129897,0,225000,66071.7
129905,0,180000,70870.5
129910,0,135000,711450
129925,0,216000,100755
129936,1,270000,450000
129941,0,315000,236250
129948,0,225000,225000
129952,0,180000,2430000
129953,0,225000,3825000
129956,0,81000,675000
129965,0,216000,225000
129983,0,225000,723600
129984,0,202500,53766
130003,0,90000,90000
130006,0,261000,32440.5
130011,0,157500,288000
130012,0,135000,160650
130023,0,225000,1125000
130028,0,180000,81259.47
130030,0,157500,114210
130031,0,337500,454500
130036,0,144000,225000
130037,0,112500,109408.5
130050,0,225000,900000
130081,0,157500,355725
130087,1,157500,675000
130090,0,202500,675000
130091,0,202500,25980.35
130104,0,225000,36576
130105,0,112500,1575000
130106,0,405000,2025000
130111,0,382500,535500
130129,0,135000,225000
130130,0,72000,45000
130131,0,90000,2466000
130132,0,225000,152092.8
130147,0,157500,105300
130151,0,202500,123282
130161,0,157500,0
130162,0,108000,360000
130164,0,270000,39483
130180,0,180000,70870.5
130181,0,157500,315000
130184,1,90000,135000
130185,0,135000,28926
130190,0,99000,55372.5
130191,0,270000,247500
130201,0,135000,1730700
130219,0,540000,57550.5
130220,0,202500,41805
130224,0,157500,135000
130228,1,270000,36225
130232,1,337500,54675
130245,1,180000,23530.5
130247,0,112500,0
130251,0,126000,443709
130257,0,360000,322740
130259,0,166500,81000
130268,0,225000,90000
130269,0,270000,113686.7
130276,0,135000,180000
130280,0,202500,122400
130290,0,162000,132493.5
130299,0,180000,1575000
130304,0,135000,0
130308,0,112500,58143.78
130310,0,135000,47448
130314,0,270000,97623
130315,1,180000,0
130321,0,202500,93289.5
130322,0,450000,1086764
130323,0,112500,105988.5
130327,0,90000,15700.5
130330,0,90000,19107
130332,0,225000,67500
130354,0,180000,22500
130359,0,135000,127840.5
130362,1,135000,292500
130363,0,157500,1215000
130370,0,135000,103234.5
130375,0,213750,106650
130378,0,180000,135000
130385,0,225000,121500
130394,0,180000,20209.5
130403,0,315000,0
130410,0,270000,79440.48
130411,0,157500,143640
130420,0,135000,103468.5
130425,0,225000,63675
130429,0,180000,123637.5
130433,0,202500,131850
130435,0,135000,157500
130441,0,180000,22500
130445,0,130500,414472.5
130458,0,180000,225000
130484,0,112500,174109.5
130496,0,202500,138215.7
130506,0,247500,157234.5
130510,0,225000,95350.5
130521,0,270000,135000
130522,0,81000,157500
130523,1,225000,262156.5
130525,0,135000,567225
130526,0,225000,202500
130527,0,135000,173250
130536,0,225000,126562.5
130537,0,171000,1498338
130539,0,225000,0
130540,1,135000,540000
130546,0,270000,40081.23
130556,0,135000,94360.5
130557,0,185400,1350000
130559,0,180000,112500
130566,0,177300,35423.95
130568,1,202500,1548675
130573,0,67500,398232
130575,0,135000,31230
130578,0,202500,86949
130579,0,63000,252000
130581,0,189000,43150.5
130587,0,112500,0
130593,0,135000,1.8e+07
130595,0,202500,22500
130596,0,247500,261270.5
130601,0,112500,25695
130604,0,112500,146694.8
130609,0,157500,1800000
130612,0,135000,336190.5
130618,1,216000,20299.5
130620,0,90000,45000
130629,0,76500,91912.5
130634,0,292500,41850
130640,0,180000,22500
130650,0,76500,81000
130658,0,360000,164025
130660,0,148500,510120
130662,0,225000,135000
130663,1,99000,144405
130675,0,157500,11205
130676,0,85500,180000
130679,0,360000,832500
130682,0,450000,421497
130684,0,292500,225000
130689,0,157500,135000
130691,0,171000,226836
130693,0,171000,135000
130702,0,202500,855000
130705,0,180000,2295045
130719,0,180000,135000
130720,0,328500,39334.5
130726,0,202500,104004
130734,0,112500,189000
130748,0,315000,161528
130749,0,202500,42849.9
130752,0,135000,1575000
130761,0,162000,114106.5
130765,0,135000,138150
130766,0,157500,450000
130775,0,67500,29479.5
130776,0,247500,450000
130778,0,256500,21780
130789,0,337500,67500
130792,0,157500,270000
130800,0,157500,270000
130813,1,189000,127899
130814,0,157500,30105
130817,0,135000,490500
130826,0,270000,48555
130839,0,157500,85500
130859,0,117000,98910
130860,0,112500,20149.38
130865,0,184500,127021.5
130867,0,157500,1845000
130869,0,157500,130500
130886,0,180000,62514
130887,0,126000,112500
130890,0,157500,472500
130891,0,90000,1935000
130892,0,283500,112401.4
130901,0,202500,50692.5
130903,1,90000,74925
130910,0,450000,249610.5
130918,0,180000,47830.5
130923,0,342000,450000
130927,0,135000,135000
130928,0,112500,33111
130934,0,256500,315000
130941,0,67500,186480
130944,0,85500,67500
130951,0,129150,225000
130960,0,202500,108000
130967,1,90000,35037
130970,0,90000,0
130976,0,72000,432000
130980,0,202500,45000
130985,0,270000,67500
130986,0,135000,202500
130987,0,202500,953460
130995,0,157500,238500
131018,0,99000,450000
131020,0,292500,76455
131022,0,135000,58536
131032,0,202500,0
131038,0,360000,225000
131042,0,157500,137673
131046,0,337500,42151.5
131049,0,205200,198000
131053,0,180000,4500
131060,0,180000,0
131061,0,144000,33932.25
131070,0,135000,58500
131073,0,135000,855000
131080,0,315000,900000
131095,0,130500,52065
131096,0,225000,62896.5
131100,0,157500,133650
131109,0,184500,150052.5
131111,0,135000,134797.5
131122,0,207000,152775
131128,0,121500,776250
131132,0,157500,1287000
131136,0,270000,315000
131140,0,135000,144468
131143,1,135000,226071
131145,0,270000,1035000
131154,1,90000,97650
131155,0,49500,148500
131164,0,225000,94140
131177,0,211500,265639.5
131186,0,292500,20160
131187,0,180000,175500
131188,0,225000,432000
131196,0,180000,0
131229,0,90000,114885
131244,0,180000,67500
131245,0,135000,0
131253,0,135000,21028.5
131254,0,135000,116667
131255,0,187650,95364
131259,0,234000,132840
131260,0,292500,1125000
131261,0,211500,0
131265,0,90000,225000
131277,0,157500,243000
131291,0,157500,294813
131299,0,270000,3172500
131302,0,112500,56700
131304,0,112500,74597.85
131315,0,202500,80905.5
131317,0,90000,76063.5
131324,0,135000,0
131328,0,202500,236250
131329,0,135000,729000
131331,0,328500,144927
131338,0,112500,4500
131344,0,90000,93141
131362,0,247500,270000
131368,0,270000,225000
131371,0,112500,180000
131374,0,180000,270000
131376,0,225000,60885
131377,0,121500,112500
131383,0,202500,225000
131384,0,180000,51247.8
131389,0,103500,84600
131393,0,112500,142020
131396,0,270000,1350000
131403,1,328500,18000
131407,0,180000,3019500
131412,0,900000,99000
131420,0,195750,180000
131432,0,292500,51255
131433,0,238500,549000
131438,0,112500,4500
131439,0,252000,1800000
131441,0,112500,14751
131442,0,270000,72400.5
131466,0,171000,45000
131482,1,202500,0
131488,0,135000,87345
131491,0,135000,72405
131501,0,112500,45000
131518,0,234000,45000
131521,0,135000,66744
131523,0,157500,223137
131533,0,225000,140949
131536,0,112500,49360.5
131539,0,202500,270000
131562,0,135000,678397.5
131571,0,202500,177174
131577,0,121500,131985
131581,0,270000,630000
131589,0,157500,67761
131596,1,202500,53415
131597,0,225000,67365
131605,0,135000,261000
131607,0,112500,34573.5
131613,0,292500,50855.85
131617,0,202500,211977
131618,0,117000,135000
131620,1,164250,90000
131626,0,157500,49500
131630,0,157500,148500
131631,0,144000,67455
131632,0,180000,129555
131635,0,135000,675000
131639,0,202500,360000
131646,0,94500,27047.52
131650,0,180000,281713.5
131651,0,121500,270000
131659,0,157500,18427.5
131660,0,135000,65929.5
131669,0,112500,587250
131676,0,135000,94737.6
131679,0,180000,85455
131696,0,252000,21829.5
131698,0,90000,255654.4
131707,0,157500,58630.5
131710,0,180000,66915
131714,0,355500,1854135
131722,0,90000,153000
131724,0,135000,900000
131727,0,292500,50922
131749,0,112500,184617
131750,0,720000,1350000
131757,0,315000,315000
131763,0,427500,450000
131767,0,315000,324913.5
131784,0,67500,71550
131797,0,126000,900000
131802,0,270000,1125000
131808,0,81000,157500
131809,0,270000,4500
131811,0,247500,141750
131827,0,130500,31500
131830,0,225000,21582
131832,0,225000,1350000
131842,0,450000,450000
131843,0,279000,450000
131852,0,315000,180000
131869,0,180000,112118.4
131891,0,135000,82980
131908,0,202500,26726.4
131912,0,76500,120600
131929,0,126000,123255
131939,0,157500,58050
131946,0,180000,186750
131964,0,180000,22500
131968,0,135000,83070
131977,0,180000,79195.5
131981,0,360000,256500
131982,0,126000,102654
131984,0,180000,43141.5
131995,0,180000,45450
132002,0,157500,140400
132008,1,135000,37896.57
132022,0,157500,166500
132032,0,180000,67500
132035,0,189000,342000
132037,0,225000,1381068
132039,0,103500,202500
132042,0,225000,4500
132053,0,90000,111857.5
132057,0,157500,162000
132059,0,157500,119758.5
132074,0,135000,4500
132075,0,315000,13500
132090,0,99000,0
132091,0,135000,41625
132098,1,157500,50706
132105,0,180000,0
132124,0,315000,42210
132126,0,157500,139187.2
132151,0,157500,42705
132170,0,67500,661500
132172,0,81000,239760
132184,1,171000,4500
132199,0,180000,251977.5
132204,1,148500,67500
132206,0,180117,45211.5
132210,0,135000,90000
132215,0,135000,119722.5
132227,0,202500,697500
132229,0,135000,29061
132240,0,90000,166059
132254,0,225000,90000
132255,0,157500,3150000
132266,0,90000,15301.44
132273,0,135000,146745
132281,0,76500,31410
132285,0,162000,71451
132296,0,135000,61713
132301,0,112500,450000
132303,1,112500,76455
132308,0,157500,13500
132310,0,202500,64759.5
132315,1,270000,1175625
132316,0,135000,96700.5
132318,0,315000,98955
132328,0,159750,315000
132334,0,157500,37539
132336,0,270000,190453.1
132341,1,450000,332525.2
132343,0,450000,33395.49
132356,0,112500,270000
132365,0,99000,238500
132366,1,225000,852318
132384,0,76500,101430
132393,0,180000,1600934
132395,0,342000,1639710
132396,0,108000,234859.5
132402,0,270000,211500
132405,0,180000,1350000
132406,0,112500,33966
132411,0,202500,15043.5
132424,0,315000,164070
132436,0,292500,11250
132437,0,540000,450000
132439,0,180000,95219.55
132446,0,180000,450000
132473,0,40500,18235.26
132476,0,157500,450000
132483,0,171000,16600.5
132497,0,112500,59809.5
132499,0,157500,225000
132507,0,180000,48789
132508,0,270000,32008.5
132511,0,90000,157500
132516,0,117000,137430
132518,0,270000,4500
132519,0,292500,48069.45
132522,0,225000,32593.5
132528,0,382500,315000
132531,1,90000,90623.52
132557,0,292500,1890000
132559,0,225000,82804.5
132565,0,157500,33286.5
132569,0,202500,46152
132570,0,112500,101475
132574,0,207000,101205
132576,0,450000,0
132583,0,90000,67500
132588,0,157500,36405
132589,0,225000,675000
132595,0,90000,157662
132602,0,202500,135000
132607,0,225000,270000
132610,0,256500,180000
132618,0,126000,235377
132621,0,247500,112050
132624,0,202500,675000
132632,0,202500,130500
132641,0,180000,191250
132643,0,171000,1800000
132647,0,270000,212211
132666,0,180000,270000
132674,0,247500,20603.52
132675,0,157500,452250
132681,1,67500,342000
132689,0,112500,57834
132693,0,202500,675000
132694,0,157500,190170
132699,0,90000,381384
132703,0,270000,41980.95
132709,0,450000,77625
132714,0,76500,450000
132725,0,225000,103365
132730,0,225000,193615.7
132731,0,225000,114799.5
132733,0,540000,675000
132741,0,112500,4950000
132758,1,202500,55800
132774,0,202500,135000
132779,0,171000,99954
132780,0,450000,450000
132789,0,144000,43933.5
132797,0,90000,36000
132802,0,179100,360000
132804,1,112500,13500
132814,0,162000,1710000
132819,0,225000,0
132820,0,112500,0
132822,0,202500,226489.5
132824,1,450000,4054050
132832,0,90000,67459.5
132835,0,135000,395640
132843,0,157500,135000
132848,0,135000,166149
132853,0,171000,423000
132856,0,126000,62068.5
132857,0,157500,30914.64
132858,0,72000,225000
132876,0,225000,360000
132886,0,67500,162000
132892,0,67500,225000
132895,0,189000,486000
132904,0,157500,54837
132908,0,90000,105520.5
132909,0,292500,0
132919,0,261000,0
132920,0,225000,1281636
132926,0,112500,137236.5
132936,0,171000,92695.5
132942,0,315000,3872435
132944,0,112500,108000
132949,0,360000,177975
132950,0,126000,180000
132953,0,157500,115419.3
132960,1,216000,22500
132961,0,225000,68638.5
132967,0,225000,29038.5
132972,0,157500,19561.5
132973,1,81000,27000
132975,0,90000,540000
132980,0,202500,270000
132987,0,90000,101039.4
132989,0,247500,360000
132990,0,148500,66289.5
132995,0,135000,27181.49
132998,0,180000,28061.64
133009,0,247500,102881.1
133010,1,225000,72000
133016,0,135000,136350
133024,0,290250,756000
133039,0,216000,5332500
133042,0,157500,2790450
133051,0,270000,634500
133054,0,144000,69574.5
133064,0,135000,168358.5
133075,0,225000,67500
133081,0,382500,1350000
133086,1,225000,146592
133089,0,360000,67500
133093,0,85500,38002.23
133096,0,202500,125910
133097,0,90000,90000
133099,0,135000,154520.1
133101,0,180000,324000
133108,0,180000,0
133117,0,94500,67626
133118,0,225000,321312.4
133123,0,225000,427500
133141,0,225000,900000
133156,0,292500,22113
133161,0,135000,116032.5
133164,0,67500,144000
133171,0,157500,376208.6
133172,0,135000,122602.5
133174,0,90000,20268
133180,0,180000,513000
133189,0,112500,67500
133198,0,90000,92673
133203,0,225000,157500
133213,0,135000,59287.5
133214,0,234000,433800
133222,0,112500,81576
133223,0,157500,333792
133225,1,90000,26851.5
133238,0,180000,41770.71
133240,0,171000,1872000
133241,0,157500,25578
133257,0,198000,225000
133264,0,58500,144000
133270,0,540000,192375
133278,0,270000,1350000
133286,0,225000,450000
133287,0,315000,134550
133306,0,202500,689832
133310,0,360000,225000
133321,0,67500,58500
133323,1,121500,79164
133340,0,157500,19971
133344,0,126000,76257
133350,0,90000,48339
133356,1,225000,245250
133368,0,202500,47893.5
133373,0,225000,1350000
133374,0,202500,33300
133375,0,135000,177714
133392,0,247500,221211
133396,0,180000,144135
133402,0,180000,116346.8
133408,1,450000,4500000
133409,1,90000,102001.5
133415,0,157500,22455
133419,0,270000,48510
133423,0,90000,675000
133427,0,112500,77841
133430,0,225000,39150
133434,0,157500,450000
133452,1,252000,135000
133471,0,225000,112226.4
133506,0,202500,911565
133507,0,166500,135000
133514,0,315000,225000
133518,0,315000,315000
133529,1,90000,157500
133549,0,135000,157500
133557,0,135000,7200
133559,1,202500,45000
133565,1,135000,56709
133568,1,90000,225000
133574,0,180000,675000
133592,0,270000,0
133595,0,225000,112500
133596,0,157500,134910
133601,0,225000,22500
133609,0,202500,34809.66
133632,0,202500,33169.5
133637,0,135000,146475
133638,0,202500,87505.92
133661,0,202500,87160.5
133675,1,360000,132835.5
133689,0,90000,37210.5
133690,1,135000,63000
133692,0,112500,81000
133696,0,94500,93840.3
133710,0,90000,245250
133714,0,270000,216000
133715,0,112500,450000
133721,0,108000,67108.5
133724,0,99000,333000
133725,0,180000,108000
133729,0,135000,45000
133731,0,135000,37026
133738,0,202500,225000
133765,0,180000,2635412
133772,0,369000,675000
133785,0,247500,337500
133790,0,270000,0
133794,0,157500,120420
133795,0,126000,120489.4
133799,0,337500,180000
133800,0,112500,173650.5
133802,0,144000,1736829
133804,0,427500,148500
133820,1,121500,138339
133829,0,112500,48888
133830,0,225000,0
133835,0,135000,50103
133836,0,135000,90000
133843,0,216000,18000
133845,0,225000,36000
133846,0,67500,180000
133852,0,180000,364500
133882,0,135000,17617.5
133890,0,202500,19332
133894,0,126000,144562.5
133904,0,180000,3150000
133908,0,360000,204475.5
133912,0,180000,34006.23
133917,0,202500,138591
133926,1,193500,630000
133946,1,207000,337500
133950,0,180000,130077
133958,0,135000,73485
133959,1,202500,382500
133975,0,148500,121626
133977,0,180000,24076.8
133980,0,67500,341329.5
133987,0,108000,67500
133991,0,200250,713533.5
133993,0,225000,32337
134000,0,202500,157725.4
134003,0,112500,0
134010,0,135000,332010
134017,0,360000,720000
134026,0,180000,42484.5
134031,0,247500,41116.5
134035,0,247500,53676
134036,0,252000,450000
134038,0,405000,62348.67
134044,1,225000,41183.19
134053,0,180000,481500
134060,0,247500,333000
134066,0,135000,136935
134075,1,180000,202500
134078,0,130500,40459.5
134083,0,171000,126315
134090,0,180000,157095
134098,0,180000,117662.8
134104,0,157500,15750
134113,0,450000,2598152
134116,0,450000,1125000
134117,0,135000,572076
134126,0,202500,616500
134128,0,157500,16447.5
134130,0,157500,0
134132,0,112500,64035
134143,0,315000,337500
134167,0,157500,167994
134168,0,157500,58482
134177,0,112500,4500
134179,0,81000,67500
134182,1,202500,423466.2
134199,0,225000,144000
134202,0,180000,692370
134203,0,108000,78750
134223,0,121500,45489.33
134225,0,225000,31352.94
134227,0,270000,73845
134231,0,270000,202500
134256,0,180000,114102
134259,0,112500,61488
134272,0,225000,259452
134284,0,270000,1350000
134288,0,180000,20691
134289,0,112500,40981.5
134292,0,166500,225000
134296,0,220500,0
134298,0,157500,135000
134303,1,157500,180000
134305,0,139500,139671.9
134311,0,202500,900000
134312,0,225000,168750
134315,0,67500,117000
134318,0,414000,4500000
134327,1,121500,20340
134329,0,90000,138883.5
134336,0,135000,90000
134346,0,225000,24259.5
134356,0,180000,56659.5
134366,0,103500,112500
134377,0,270000,315000
134378,1,157500,4500
134379,0,112500,221490
134404,1,180000,89414.55
134409,0,220500,67837.5
134411,0,103500,45000
134422,0,1125000,0
134424,0,245250,16812
134432,0,157500,166500
134434,0,247500,360000
134435,0,180000,0
134439,0,157500,72000
134441,0,135000,18450
134444,1,139500,76504.5
134465,0,229500,225000
134474,0,180000,34987.5
134476,0,157500,98995.5
134480,0,225000,324000
134483,0,180000,176507.2
134491,0,247500,221103
134496,0,157500,54306
134503,0,157500,53740.8
134504,0,247500,102375
134520,0,112500,0
134523,0,270000,4500
134547,0,225000,39244.5
134548,0,202500,998892
134550,0,315000,8100000
134553,0,157500,225000
134554,0,202500,454500
134556,0,180000,225000
134557,0,157500,360000
134559,0,112500,76500
134561,1,67500,139500
134566,0,81000,45000
134567,0,135000,0
134574,0,225000,3361500
134577,0,157500,0
134578,0,135000,0
134580,0,180000,900000
134584,0,270000,225000
134592,0,180000,360000
134596,0,171000,675000
134597,0,135000,26154
134605,0,720000,267966
134606,0,135000,0
134609,0,180000,62775
134616,1,135000,142605
134624,0,360000,30378.01
134628,0,135000,90000
134636,0,157500,1242000
134659,0,247500,990000
134662,0,112500,77841.45
134663,0,360000,450000
134677,0,405000,180000
134679,0,225000,57780
134685,0,225000,1575000
134687,0,166500,270000
134699,0,180000,18234
134700,1,67500,35595
134704,1,225000,135000
134708,0,157500,193500
134710,0,157500,81000
134717,1,157500,8284.5
134720,0,135000,67500
134724,0,135000,141478.6
134727,0,202500,194400
134733,0,135000,450000
134737,1,112500,30456
134745,0,202500,337500
134750,0,135000,41953.5
134754,0,135000,29596.5
134757,0,225000,153000
134759,1,108000,67500
134761,0,157500,33255
134767,0,135000,19431
134771,0,247500,135000
134777,0,180000,585000
134781,0,112500,741825
134782,0,225000,38943
134783,0,112500,16569
134785,0,135000,88677.36
134792,0,63000,67500
134801,0,90000,26065.89
134803,0,112500,13500
134804,0,238500,1017000
134806,0,261000,1350000
134818,1,90000,54112.5
134834,0,360000,1723500
134840,0,112500,33210
134851,0,157500,39798
134855,0,72000,248684.2
134873,1,157500,144450
134875,0,112500,661500
134878,0,157500,38236.5
134881,0,135000,69750
134888,0,180000,146736
134890,0,135000,155700
134891,0,292500,450000
134892,0,112500,1845000
134896,0,225000,70672.5
134902,1,67500,21555
134903,0,225000,795600
134909,0,585000,900000
134912,0,225000,61027.11
134920,1,112500,287010
134927,0,171000,103041
134929,0,202500,118660.5
134931,1,175500,0
134933,0,180000,270000
134938,0,157500,36000
134952,0,270000,141282
134953,0,270000,0
134959,0,202500,116955
134962,0,360000,675000
134964,0,252000,3600000
134965,0,180000,22859.19
134967,0,171000,60390
134974,0,171000,31990.5
134975,0,243000,118728
134985,0,90000,100705.5
134987,0,157500,83700
134992,0,112500,137466
134998,0,90000,315000
134999,0,90000,67500
135006,0,112500,171000
135012,0,81000,130752
135029,0,225000,4.5
135033,0,225000,459000
135046,0,112500,96525
135047,0,270000,2283606
135051,0,180000,450000
135057,0,202500,40293
135059,0,180000,125257.5
135065,0,166500,675000
135075,1,103500,40905
135080,0,157500,342000
135083,0,157500,585000
135096,0,90000,216000
135099,0,247500,171000
135106,0,180000,62158.5
135107,0,270000,328320
135115,0,540000,50298.84
135119,0,315000,270000
135127,0,225000,0
135130,0,180000,111494.3
135151,0,202500,112500
135164,0,202500,129361.5
135167,0,202500,0
135168,0,121500,0
135182,0,315000,32967
135191,0,225000,225000
135202,0,135000,30928.5
135204,0,315000,405000
135208,0,315000,89955
135216,0,180000,0
135224,0,135000,288000
135225,0,148500,61470
135226,0,157500,135000
135245,0,202500,51285.51
135260,0,283500,160515
135282,0,270000,229500
135286,0,315000,247500
135295,0,225000,1602585
135297,0,180000,495000
135300,0,101250,13500
135305,0,189000,43623.36
135306,0,112500,157500
135311,0,193500,103099.5
135313,0,157500,198000
135316,0,180000,0
135327,0,112500,90000
135329,0,144000,135000
135337,0,238500,8505000
135352,0,144000,53640
135362,0,270000,1125000
135366,0,225000,621000
135368,0,225000,88779.78
135372,0,180000,39928.5
135376,0,247500,62316
135379,0,157500,94860
135404,0,180000,37320.66
135405,0,135000,135000
135406,0,202500,256500
135408,0,90000,135000
135422,0,207000,67500
135433,0,112500,117310.7
135437,0,90000,0
135444,0,225000,28192.5
135457,0,76500,419310
135473,0,450000,63270
135480,0,135000,134505
135481,0,112500,48415.14
135482,0,135000,111000.1
135484,0,180000,98104.5
135495,0,360000,748332
135497,0,225000,316323
135509,0,225000,105719
135511,1,117000,91620
135517,0,202500,168331.5
135518,0,225000,4500
135522,0,90000,89505
135524,0,90000,53383.5
135539,0,180000,49495.5
135542,0,252000,1800000
135555,0,292500,25560
135569,0,81000,128209.5
135575,0,90000,102240
135595,0,157500,47061
135603,1,135000,391500
135614,1,157500,116487
135629,0,180000,224955
135630,0,247500,450000
135632,0,112500,81000
135648,1,135000,67500
135651,0,180000,466200
135653,0,135000,337500
135665,0,54000,67500
135683,0,225000,405000
135696,0,54000,247500
135700,0,112500,93024
135706,0,337500,594000
135712,1,319500,315000
135721,0,157500,93150
135726,0,180000,93964.5
135727,0,180000,180000
135735,0,99000,490500
135749,0,144000,85852.8
135758,0,315000,945000
135759,0,67500,175203
135760,0,126000,76500
135762,0,202500,234000
135769,0,184500,121500
135770,0,247500,225000
135786,0,112500,112500
135797,0,135000,139153.5
135800,0,90000,147546
135806,0,202500,787500
135813,0,180000,5202000
135817,0,292500,711000
135819,0,180000,144513
135824,0,315000,2543441
135832,1,157500,22500
135836,0,144000,188662.5
135837,1,157500,41805
135839,0,90000,110842.2
135842,0,225000,450000
135853,0,270000,175500
135859,0,157500,4455000
135860,0,247500,2504250
135863,0,225000,900000
135881,0,270000,139500
135891,0,81000,3375000
135892,0,67500,84150
135900,0,180000,272250
135905,0,135000,614632.5
135907,1,112500,105644.2
135908,0,135000,49891.5
135911,0,90000,16987.5
135927,0,157500,247900.5
135928,0,247500,210600
135940,0,204750,42750
135942,0,270000,0
135956,0,675000,9000000
135957,0,180000,540000
135960,0,225000,41552.73
135964,0,135000,128502
135976,0,216000,32065.47
135980,0,315000,73980
135986,0,135000,52960.68
135994,0,81000,79529.4
135998,0,225000,1346850
136010,0,202500,1152000
136025,0,351000,2250000
136030,1,144000,270000
136045,0,180000,180000
136050,0,292500,2221988
136060,0,450000,269550
136064,0,234000,826119
136073,1,180000,180000
136077,0,180000,102789
136079,0,342000,225000
136084,0,180000,0
136085,0,157500,337500
136086,0,180000,56830.5
136087,0,270000,594000
136088,0,135000,187128
136089,1,162000,17289
136098,0,171000,149863.5
136104,0,90000,225000
136109,0,112500,1122404
136115,0,315000,698220
136117,0,225000,33529.5
136118,0,135000,63225
136119,0,202500,162000
136120,0,180000,0
136131,1,135000,20295
136138,0,157500,90000
136139,0,225000,38691
136148,0,180000,378000
136151,0,135000,43227
136153,0,382500,2156882
136157,0,162000,148500
136159,0,189000,135108
136184,0,189000,93424.5
136186,0,81000,66648.46
136214,0,130500,42354.9
136233,0,90000,225000
136237,1,135000,131814
136240,0,112500,63472.5
136266,0,157500,1561050
136270,0,157500,450000
136279,0,135000,90000
136286,0,157500,337500
136297,0,180000,160203.6
136304,0,90000,137430
136307,0,58500,20623.5
136310,0,270000,148090.5
136314,0,135000,319500
136330,0,157500,0
